Fecha	T.ida	T.vuelta
20240115	19645	20832
20240115	20832	20839
20240115	20839	19694
20240115	19694	19713
20240115	19713	20890
20240115	20890	20897
20240115	20897	
20240115	49531	19531
20240115	19531	20742
20240115	20742	20759
20240115	20759	20770
20240115	20770	20779
20240115	20779	20782
20240115	20782	20791
20240115	20791	20806
20240115	20806	20821
20240115	20821	20836
20240115	20836	20843
20240115	20843	19698
20240115	19698	19721
20240115	19721	20896
20240115	20896	20901
20240115	20901	19768
20240115	19768	37103
20240115	37103	
20240115	49531	19531
20240115	19531	20742
20240115	20742	20759
20240115	20759	20770
20240115	20770	20779
20240115	20779	20782
20240115	20782	20791
20240115	20791	20806
20240115	20806	20821
20240115	20821	20836
20240115	20836	20843
20240115	20843	19698
20240115	19698	19721
20240115	19721	20896
20240115	20896	20901
20240115	20901	19768
20240115	19768	37103
20240115	37103	
20240115	49543	19543
20240115	19543	20750
20240115	20750	20765
20240115	20765	19590
20240115	19590	19605
20240115	19605	19604
20240115	19604	19629
20240115	19629	20818
20240115	20818	20827
20240115	20827	19676
20240115	19676	19695
20240115	19695	20876
20240115	20876	20889
20240115	20889	
20240115	49543	19543
20240115	19543	20750
20240115	20750	20765
20240115	20765	19590
20240115	19590	19605
20240115	19605	19604
20240115	19604	19629
20240115	19629	20818
20240115	20818	20827
20240115	20827	19676
20240115	19676	19695
20240115	19695	20876
20240115	20876	20889
20240115	20889	
20240115	49557	19557
20240115	19557	20754
20240115	20754	20801
20240115	20801	19648
20240115	19648	19667
20240115	19667	20846
20240115	20846	20855
20240115	20855	19718
20240115	19718	19735
20240115	19735	20902
20240115	20902	20903
20240115	20903	19774
20240115	19774	49774
20240115	49774	47113
20240115	47113	37107
20240115	37107	37102
20240115	37102	47108
20240115	47108	
20240115	49557	19557
20240115	19557	20754
20240115	20754	20801
20240115	20801	19648
20240115	19648	19667
20240115	19667	20846
20240115	20846	20855
20240115	20855	19718
20240115	19718	19735
20240115	19735	20902
20240115	20902	20903
20240115	20903	19774
20240115	19774	49774
20240115	49774	47113
20240115	47113	37107
20240115	37107	37102
20240115	37102	47108
20240115	47108	
20240115	20703	19536
20240115	19536	19571
20240115	19571	19586
20240115	19586	19601
20240115	19601	19600
20240115	19600	19617
20240115	19617	19630
20240115	19630	19653
20240115	19653	19666
20240115	19666	19683
20240115	19683	20864
20240115	20864	20877
20240115	20877	19742
20240115	19742	19745
20240115	19745	
20240115	20703	19536
20240115	19536	19571
20240115	19571	19586
20240115	19586	19601
20240115	19601	19600
20240115	19600	19617
20240115	19617	19630
20240115	19630	19653
20240115	19653	19666
20240115	19666	19683
20240115	19683	20864
20240115	20864	20877
20240115	20877	19742
20240115	19742	19745
20240115	19745	
20240115	20705	19544
20240115	19544	19581
20240115	19581	
20240115	20705	19544
20240115	19544	19581
20240115	19581	
20240115	20709	19550
20240115	19550	19587
20240115	19587	20772
20240115	20772	20781
20240115	20781	20784
20240115	20784	20793
20240115	20793	19634
20240115	19634	49634
20240115	49634	
20240115	20709	19550
20240115	19550	19587
20240115	19587	20772
20240115	20772	20781
20240115	20781	20784
20240115	20784	20793
20240115	20793	19634
20240115	19634	49634
20240115	49634	
20240115	19547	19556
20240115	19556	49556
20240115	49556	
20240115	19547	19556
20240115	19556	49556
20240115	49556	
20240115	20717	
20240115	20717	
20240115	19500	49500
20240115	49500	47119
20240115	47119	37111
20240115	37111	37104
20240115	37104	47110
20240115	47110	49511
20240115	49511	19511
20240115	19511	20718
20240115	20718	20735
20240115	20735	19580
20240115	19580	49580
20240115	49580	
20240115	19500	49500
20240115	49500	47119
20240115	47119	37111
20240115	37111	37104
20240115	37104	47110
20240115	47110	49511
20240115	49511	19511
20240115	19511	20718
20240115	20718	20735
20240115	20735	19580
20240115	19580	49580
20240115	49580	
20240115	19502	49502
20240115	49502	49521
20240115	49521	19521
20240115	19521	20730
20240115	20730	20741
20240115	20741	
20240115	19502	49502
20240115	49502	49521
20240115	49521	19521
20240115	19521	20730
20240115	20730	20741
20240115	20741	
20240115	19506	19529
20240115	19529	20738
20240115	20738	20755
20240115	20755	19588
20240115	19588	19603
20240115	19603	19602
20240115	19602	19625
20240115	19625	20814
20240115	20814	20825
20240115	20825	19672
20240115	19672	19689
20240115	19689	20868
20240115	20868	20879
20240115	20879	19746
20240115	19746	49746
20240115	49746	49749
20240115	49749	19749
20240115	19749	19770
20240115	19770	39117
20240115	39117	
20240115	19506	19529
20240115	19529	20738
20240115	20738	20755
20240115	20755	19588
20240115	19588	19603
20240115	19603	19602
20240115	19602	19625
20240115	19625	20814
20240115	20814	20825
20240115	20825	19672
20240115	19672	19689
20240115	19689	20868
20240115	20868	20879
20240115	20879	19746
20240115	19746	49746
20240115	49746	49749
20240115	49749	19749
20240115	19749	19770
20240115	19770	39117
20240115	39117	
20240115	19508	49508
20240115	49508	49539
20240115	49539	19539
20240115	19539	19552
20240115	19552	49552
20240115	49552	
20240115	19508	49508
20240115	49508	49539
20240115	49539	19539
20240115	19539	19552
20240115	19552	49552
20240115	49552	
20240115	20700	20711
20240115	20711	20746
20240115	20746	20761
20240115	20761	
20240115	20700	20711
20240115	20711	20746
20240115	20746	20761
20240115	20761	
20240115	19514	19551
20240115	19551	19560
20240115	19560	19591
20240115	19591	19592
20240115	19592	19607
20240115	19607	19606
20240115	19606	19633
20240115	19633	19650
20240115	19650	49650
20240115	49650	
20240115	19514	19551
20240115	19551	19560
20240115	19560	19591
20240115	19591	19592
20240115	19592	19607
20240115	19607	19606
20240115	19606	19633
20240115	19633	19650
20240115	19650	49650
20240115	49650	
20240115	19518	19555
20240115	19555	20752
20240115	20752	20767
20240115	20767	19632
20240115	19632	19657
20240115	19657	20840
20240115	20840	20847
20240115	20847	19702
20240115	19702	49702
20240115	49702	
20240115	19518	19555
20240115	19555	20752
20240115	20752	20767
20240115	20767	19632
20240115	19632	19657
20240115	19657	20840
20240115	20840	20847
20240115	20847	19702
20240115	19702	49702
20240115	49702	
20240115	20708	20725
20240115	20725	19572
20240115	19572	19595
20240115	19595	19594
20240115	19594	19609
20240115	19609	20790
20240115	20790	20807
20240115	20807	20828
20240115	20828	20833
20240115	20833	19688
20240115	19688	19709
20240115	19709	20886
20240115	20886	20895
20240115	20895	20904
20240115	20904	
20240115	20708	20725
20240115	20725	19572
20240115	19572	19595
20240115	19595	19594
20240115	19594	19609
20240115	19609	20790
20240115	20790	20807
20240115	20807	20828
20240115	20828	20833
20240115	20833	19688
20240115	19688	19709
20240115	19709	20886
20240115	20886	20895
20240115	20895	20904
20240115	20904	
20240115	19526	19563
20240115	19563	20760
20240115	20760	20803
20240115	20803	19654
20240115	19654	49654
20240115	49654	49671
20240115	49671	19671
20240115	19671	20850
20240115	20850	20861
20240115	20861	19728
20240115	19728	49728
20240115	49728	47121
20240115	47121	37113
20240115	37113	
20240115	19526	19563
20240115	19563	20760
20240115	20760	20803
20240115	20803	19654
20240115	19654	49654
20240115	49654	49671
20240115	49671	19671
20240115	19671	20850
20240115	20850	20861
20240115	20861	19728
20240115	19728	49728
20240115	49728	47121
20240115	47121	37113
20240115	37113	
20240115	19528	19565
20240115	19565	19578
20240115	19578	19597
20240115	19597	19596
20240115	19596	19611
20240115	19611	20798
20240115	20798	20813
20240115	20813	
20240115	19528	19565
20240115	19565	19578
20240115	19578	19597
20240115	19597	19596
20240115	19596	19611
20240115	19611	20798
20240115	20798	20813
20240115	20813	
20240115	20714	39116
20240115	39116	47150
20240115	47150	49703
20240115	49703	19703
20240115	19703	19722
20240115	19722	19739
20240115	19739	19756
20240115	19756	49756
20240115	49756	49757
20240115	49757	35757
20240115	35757	
20240115	20714	39116
20240115	39116	47150
20240115	47150	49703
20240115	49703	19703
20240115	19703	19722
20240115	19722	19739
20240115	19739	19756
20240115	19756	49756
20240115	49756	49757
20240115	49757	35757
20240115	35757	
20240115	20724	20737
20240115	20737	19582
20240115	19582	19599
20240115	19599	19598
20240115	19598	19613
20240115	19613	19624
20240115	19624	19649
20240115	19649	
20240115	20724	20737
20240115	20737	19582
20240115	19582	19599
20240115	19599	19598
20240115	19598	19613
20240115	19613	19624
20240115	19624	19649
20240115	19649	
20240115	19540	19575
20240115	19575	20768
20240115	20768	20777
20240115	20777	20780
20240115	20780	20789
20240115	20789	20802
20240115	20802	20817
20240115	20817	19664
20240115	19664	19679
20240115	19679	20858
20240115	20858	20871
20240115	20871	19736
20240115	19736	19743
20240115	19743	20906
20240115	20906	
20240115	19540	19575
20240115	19575	20768
20240115	20768	20777
20240115	20777	20780
20240115	20780	20789
20240115	20789	20802
20240115	20802	20817
20240115	20817	19664
20240115	19664	19679
20240115	19679	20858
20240115	20858	20871
20240115	20871	19736
20240115	19736	19743
20240115	19743	20906
20240115	20906	
20240115	48001	48000
20240115	48000	48003
20240115	48003	48002
20240115	48002	48005
20240115	48005	48004
20240115	48004	48007
20240115	48007	48012
20240115	48012	48009
20240115	48009	48006
20240115	48006	48011
20240115	48011	48008
20240115	48008	48013
20240115	48013	48010
20240115	48010	48015
20240115	48015	48014
20240115	48014	48017
20240115	48017	48016
20240115	48016	
20240115	20681	20680
20240115	20680	20685
20240115	20685	20684
20240115	20684	20689
20240115	20689	20688
20240115	20688	20691
20240115	20691	20690
20240115	20690	20693
20240115	20693	20692
20240115	20692	
20240115	37788	31529
20240115	31529	31502
20240115	31502	31507
20240115	31507	31506
20240115	31506	31511
20240115	31511	37798
20240115	37798	37771
20240115	37771	31528
20240115	31528	31533
20240115	31533	31534
20240115	31534	31539
20240115	31539	31538
20240115	31538	
20240115	37749	31505
20240115	31505	31504
20240115	31504	31509
20240115	31509	31508
20240115	31508	31513
20240115	31513	31510
20240115	31510	31515
20240115	31515	31512
20240115	31512	31517
20240115	31517	31514
20240115	31514	31519
20240115	31519	31516
20240115	31516	31521
20240115	31521	31518
20240115	31518	31523
20240115	31523	31520
20240115	31520	31525
20240115	31525	31522
20240115	31522	31527
20240115	31527	31526
20240115	31526	31531
20240115	31531	31530
20240115	31530	37727
20240115	37727	31540
20240115	31540	31543
20240115	31543	31542
20240115	31542	
20240115	31545	
20240115	37711	
20240115	37731	
20240115	39382	38330
20240115	38330	23303
20240115	23303	23302
20240115	23302	23153
20240115	23153	23152
20240115	23152	39307
20240115	39307	38370
20240115	38370	23161
20240115	23161	23160
20240115	23160	23165
20240115	23165	23164
20240115	23164	38383
20240115	38383	38373
20240115	38373	23171
20240115	23171	23170
20240115	23170	23175
20240115	23175	23174
20240115	23174	38387
20240115	38387	
20240115	39382	38351
20240115	38351	23305
20240115	23305	23304
20240115	23304	23315
20240115	23315	23314
20240115	23314	23325
20240115	23325	23324
20240115	23324	23335
20240115	23335	23334
20240115	23334	23345
20240115	23345	23344
20240115	23344	23355
20240115	23355	23354
20240115	23354	23365
20240115	23365	23364
20240115	23364	23375
20240115	23375	23374
20240115	23374	23385
20240115	23385	23384
20240115	23384	23395
20240115	23395	23394
20240115	23394	23403
20240115	23403	23402
20240115	23402	38337
20240115	38337	
20240115	38336	23307
20240115	23307	23306
20240115	23306	23317
20240115	23317	23316
20240115	23316	23327
20240115	23327	23326
20240115	23326	23337
20240115	23337	23336
20240115	23336	23347
20240115	23347	23346
20240115	23346	23357
20240115	23357	23356
20240115	23356	23367
20240115	23367	23366
20240115	23366	23377
20240115	23377	23376
20240115	23376	23387
20240115	23387	23386
20240115	23386	23397
20240115	23397	23396
20240115	23396	38389
20240115	38389	
20240115	38336	38357
20240115	38357	23309
20240115	23309	23308
20240115	23308	23319
20240115	23319	23318
20240115	23318	23329
20240115	23329	23328
20240115	23328	23339
20240115	23339	23338
20240115	23338	23349
20240115	23349	23348
20240115	23348	23359
20240115	23359	23358
20240115	23358	23369
20240115	23369	23368
20240115	23368	23379
20240115	23379	23378
20240115	23378	23389
20240115	23389	23388
20240115	23388	23399
20240115	23399	23398
20240115	23398	38349
20240115	38349	
20240115	38359	23311
20240115	23311	23310
20240115	23310	23321
20240115	23321	23320
20240115	23320	23331
20240115	23331	23330
20240115	23330	23341
20240115	23341	23340
20240115	23340	23351
20240115	23351	23350
20240115	23350	23361
20240115	23361	23360
20240115	23360	23371
20240115	23371	23370
20240115	23370	23381
20240115	23381	23380
20240115	23380	23391
20240115	23391	23390
20240115	23390	38385
20240115	38385	
20240115	38375	35151
20240115	35151	35150
20240115	35150	23313
20240115	23313	23312
20240115	23312	23323
20240115	23323	23322
20240115	23322	23333
20240115	23333	23332
20240115	23332	23343
20240115	23343	23342
20240115	23342	23353
20240115	23353	23352
20240115	23352	23363
20240115	23363	23362
20240115	23362	23373
20240115	23373	23372
20240115	23372	23383
20240115	23383	23382
20240115	23382	23393
20240115	23393	23392
20240115	23392	23401
20240115	23401	23400
20240115	23400	38391
20240115	38391	38337
20240115	38337	
20240115	38361	23155
20240115	23155	23154
20240115	23154	23157
20240115	23157	23156
20240115	23156	23159
20240115	23159	23158
20240115	23158	23163
20240115	23163	23162
20240115	23162	23167
20240115	23167	23166
20240115	23166	23169
20240115	23169	23168
20240115	23168	23173
20240115	23173	23172
20240115	23172	23177
20240115	23177	23176
20240115	23176	23405
20240115	23405	23404
20240115	23404	38393
20240115	38393	39301
20240115	39301	
20240115	78003	78038
20240115	78038	78039
20240115	78039	78088
20240115	78088	
20240115	78003	78038
20240115	78038	78039
20240115	78039	78088
20240115	78088	
20240115	78016	78021
20240115	78021	78056
20240115	78056	78063
20240115	78063	
20240115	78016	78021
20240115	78021	78056
20240115	78056	78063
20240115	78063	
20240115	36200	78001
20240115	78001	78024
20240115	78024	36205
20240115	36205	36202
20240115	36202	78067
20240115	78067	78092
20240115	78092	78093
20240115	78093	
20240115	36200	78001
20240115	78001	78024
20240115	78024	36205
20240115	36205	36202
20240115	36202	78067
20240115	78067	78092
20240115	78092	78093
20240115	78093	
20240115	78101	78112
20240115	78112	78121
20240115	78121	78172
20240115	78172	78081
20240115	78081	
20240115	78101	78112
20240115	78112	78121
20240115	78121	78172
20240115	78172	78081
20240115	78081	
20240115	78105	78116
20240115	78116	78125
20240115	78125	78130
20240115	78130	78141
20240115	78141	78140
20240115	78140	78151
20240115	78151	78156
20240115	78156	78059
20240115	78059	78084
20240115	78084	36207
20240115	36207	
20240115	78105	78116
20240115	78116	78125
20240115	78125	78130
20240115	78130	78141
20240115	78141	78140
20240115	78140	78151
20240115	78151	78156
20240115	78156	78059
20240115	78059	78084
20240115	78084	36207
20240115	36207	
20240115	78007	78034
20240115	78034	78031
20240115	78031	78052
20240115	78052	78055
20240115	78055	78080
20240115	78080	78087
20240115	78087	
20240115	78007	78034
20240115	78034	78031
20240115	78031	78052
20240115	78052	78055
20240115	78055	78080
20240115	78080	78087
20240115	78087	
20240115	78011	78032
20240115	78032	78029
20240115	78029	78068
20240115	78068	78075
20240115	78075	78096
20240115	78096	
20240115	78011	78032
20240115	78032	78029
20240115	78029	78068
20240115	78068	78075
20240115	78075	78096
20240115	78096	
20240115	36275	78108
20240115	78108	78117
20240115	78117	36212
20240115	36212	78166
20240115	78166	78177
20240115	78177	78182
20240115	78182	
20240115	36275	78108
20240115	78108	78117
20240115	78117	36212
20240115	36212	78166
20240115	78166	78177
20240115	78177	78182
20240115	78182	
20240115	78106	78111
20240115	78111	78124
20240115	78124	78135
20240115	78135	78148
20240115	78148	78161
20240115	78161	78162
20240115	78162	78069
20240115	78069	78086
20240115	78086	78091
20240115	78091	
20240115	78106	78111
20240115	78111	78124
20240115	78124	78135
20240115	78135	78148
20240115	78148	78161
20240115	78161	78162
20240115	78162	78069
20240115	78069	78086
20240115	78086	78091
20240115	78091	
20240115	36279	78118
20240115	78118	36203
20240115	36203	36204
20240115	36204	78073
20240115	78073	78090
20240115	78090	36561
20240115	36561	78374
20240115	78374	
20240115	36279	78118
20240115	78118	36203
20240115	36203	36204
20240115	36204	78073
20240115	78073	78090
20240115	78090	36561
20240115	36561	78376
20240115	78376	
20240115	78110	36201
20240115	36201	36206
20240115	36206	78079
20240115	78079	
20240115	78110	36201
20240115	36201	36206
20240115	36206	78079
20240115	78079	
20240115	78008	78013
20240115	78013	78046
20240115	78046	78049
20240115	78049	78070
20240115	78070	78181
20240115	78181	
20240115	78008	78013
20240115	78013	78046
20240115	78046	78049
20240115	78049	78070
20240115	78070	78181
20240115	78181	
20240115	78010	78017
20240115	78017	78042
20240115	78042	78043
20240115	78043	78066
20240115	78066	78071
20240115	78071	
20240115	78010	78017
20240115	78017	78042
20240115	78042	78043
20240115	78043	78066
20240115	78066	78071
20240115	78071	
20240115	78014	78019
20240115	78019	78040
20240115	78040	78147
20240115	78147	78150
20240115	78150	78053
20240115	78053	78076
20240115	78076	78085
20240115	78085	
20240115	78014	78019
20240115	78019	78040
20240115	78040	78147
20240115	78147	78150
20240115	78150	78053
20240115	78053	78076
20240115	78076	78085
20240115	78085	
20240115	78018	78035
20240115	78035	78060
20240115	78060	78061
20240115	78061	78078
20240115	78078	78191
20240115	78191	
20240115	78018	78035
20240115	78035	78060
20240115	78060	78061
20240115	78061	78078
20240115	78078	78191
20240115	78191	
20240115	78000	78015
20240115	78015	78036
20240115	78036	78033
20240115	78033	78064
20240115	78064	78173
20240115	78173	78180
20240115	78180	78089
20240115	78089	
20240115	78000	78015
20240115	78015	78036
20240115	78036	78033
20240115	78033	78064
20240115	78064	78173
20240115	78173	78180
20240115	78180	78089
20240115	78089	
20240115	78012	78119
20240115	78119	78128
20240115	78128	78139
20240115	78139	78138
20240115	78138	78045
20240115	78045	78062
20240115	78062	78065
20240115	78065	78082
20240115	78082	78193
20240115	78193	
20240115	78012	78119
20240115	78119	78128
20240115	78128	78139
20240115	78139	78138
20240115	78138	78045
20240115	78045	78062
20240115	78062	78065
20240115	78065	78082
20240115	78082	78193
20240115	78193	
20240115	78020	78023
20240115	78023	78044
20240115	78044	78047
20240115	78047	78072
20240115	78072	78083
20240115	78083	
20240115	78020	78023
20240115	78023	78044
20240115	78044	78047
20240115	78047	78072
20240115	78072	78083
20240115	78083	
20240115	78028	78025
20240115	78025	78050
20240115	78050	78163
20240115	78163	78164
20240115	78164	78175
20240115	78175	36270
20240115	36270	
20240115	78028	78025
20240115	78025	78050
20240115	78050	78163
20240115	78163	78164
20240115	78164	78175
20240115	78175	36270
20240115	36270	
20240115	78030	78027
20240115	78027	78048
20240115	78048	78051
20240115	78051	78094
20240115	78094	
20240115	78030	78027
20240115	78027	78048
20240115	78048	78051
20240115	78051	78094
20240115	78094	
20240115	77350	77351
20240115	77351	36210
20240115	36210	77375
20240115	77375	
20240115	77312	77301
20240115	77301	39590
20240115	39590	36581
20240115	36581	77302
20240115	77302	77319
20240115	77319	77328
20240115	77328	77325
20240115	77325	
20240115	77310	77353
20240115	77353	77352
20240115	77352	77357
20240115	77357	77334
20240115	77334	77333
20240115	77333	
20240115	77314	77355
20240115	77355	77354
20240115	77354	77303
20240115	77303	36582
20240115	36582	36583
20240115	36583	77304
20240115	77304	77363
20240115	77363	77362
20240115	77362	77327
20240115	77327	77336
20240115	77336	77373
20240115	77373	36210
20240115	36210	77377
20240115	77377	
20240115	77320	77315
20240115	77315	77324
20240115	77324	77361
20240115	77361	77360
20240115	77360	77323
20240115	77323	77332
20240115	77332	77369
20240115	77369	77368
20240115	77368	77335
20240115	77335	
20240115	77316	77311
20240115	77311	77322
20240115	77322	77305
20240115	77305	36584
20240115	36584	36585
20240115	36585	77306
20240115	77306	77367
20240115	77367	77366
20240115	77366	77331
20240115	77331	
20240115	77318	77359
20240115	77359	77358
20240115	77358	77321
20240115	77321	77330
20240115	77330	77365
20240115	77365	77364
20240115	77364	77329
20240115	77329	
20240115	36299	77300
20240115	77300	77317
20240115	77317	77326
20240115	77326	77307
20240115	77307	36586
20240115	36586	36587
20240115	36587	77308
20240115	77308	77371
20240115	77371	77370
20240115	77370	77337
20240115	77337	
20240115	77400	77518
20240115	77518	77424
20240115	77424	77542
20240115	77542	77448
20240115	77448	77566
20240115	77566	
20240115	77400	77518
20240115	77518	77424
20240115	77424	77542
20240115	77542	77448
20240115	77448	77566
20240115	77566	
20240115	77402	77520
20240115	77520	77426
20240115	77426	77544
20240115	77544	77450
20240115	77450	77568
20240115	77568	
20240115	77402	77520
20240115	77520	77426
20240115	77426	77544
20240115	77544	77450
20240115	77450	77568
20240115	77568	
20240115	77404	77522
20240115	77522	77428
20240115	77428	77546
20240115	77546	77452
20240115	77452	77570
20240115	77570	36528
20240115	36528	
20240115	77404	77522
20240115	77522	77428
20240115	77428	77546
20240115	77546	77452
20240115	77452	77570
20240115	77570	36528
20240115	36528	
20240115	77406	77524
20240115	77524	77430
20240115	77430	77548
20240115	77548	77454
20240115	77454	77572
20240115	77572	
20240115	77406	77524
20240115	77524	77430
20240115	77430	77548
20240115	77548	77454
20240115	77454	77572
20240115	77572	
20240115	77408	77526
20240115	77526	77432
20240115	77432	77550
20240115	77550	77460
20240115	77460	
20240115	77408	77526
20240115	77526	77432
20240115	77432	77550
20240115	77550	77460
20240115	77460	
20240115	77600	77514
20240115	77514	77420
20240115	77420	77538
20240115	77538	77444
20240115	77444	77562
20240115	77562	77468
20240115	77468	
20240115	77600	77514
20240115	77514	77420
20240115	77420	77538
20240115	77538	77444
20240115	77444	77562
20240115	77562	77468
20240115	77468	
20240115	77602	77516
20240115	77516	77422
20240115	77422	77540
20240115	77540	77446
20240115	77446	77564
20240115	77564	
20240115	77602	77516
20240115	77516	77422
20240115	77422	77540
20240115	77540	77446
20240115	77446	77564
20240115	77564	
20240115	36521	77604
20240115	77604	77714
20240115	77714	77618
20240115	77618	77728
20240115	77728	77632
20240115	77632	77742
20240115	77742	77646
20240115	77646	77756
20240115	77756	77660
20240115	77660	77574
20240115	77574	
20240115	36521	77604
20240115	77604	77714
20240115	77714	77618
20240115	77618	77728
20240115	77728	77632
20240115	77632	77742
20240115	77742	77646
20240115	77646	77756
20240115	77756	77660
20240115	77660	77574
20240115	77574	
20240115	77983	77990
20240115	77990	77985
20240115	77985	77994
20240115	77994	
20240115	77702	77606
20240115	77606	77716
20240115	77716	77620
20240115	77620	77730
20240115	77730	77634
20240115	77634	77744
20240115	77744	77648
20240115	77648	77758
20240115	77758	77662
20240115	77662	
20240115	77702	77606
20240115	77606	77716
20240115	77716	77620
20240115	77620	77730
20240115	77730	77634
20240115	77634	77744
20240115	77744	77648
20240115	77648	77758
20240115	77758	77662
20240115	77662	
20240115	36283	77708
20240115	77708	77612
20240115	77612	77722
20240115	77722	77626
20240115	77626	77736
20240115	77736	77640
20240115	77640	77750
20240115	77750	77654
20240115	77654	36260
20240115	36260	
20240115	36283	77708
20240115	77708	77612
20240115	77612	77722
20240115	77722	77626
20240115	77626	77736
20240115	77736	77640
20240115	77640	77750
20240115	77750	77654
20240115	77654	36260
20240115	36260	
20240115	36285	77500
20240115	77500	77416
20240115	77416	77534
20240115	77534	77440
20240115	77440	77558
20240115	77558	
20240115	36285	77500
20240115	77500	77416
20240115	77416	77534
20240115	77534	77440
20240115	77440	77558
20240115	77558	
20240115	77704	77608
20240115	77608	77718
20240115	77718	77622
20240115	77622	77732
20240115	77732	77636
20240115	77636	77746
20240115	77746	77650
20240115	77650	77760
20240115	77760	77664
20240115	77664	
20240115	77704	77608
20240115	77608	77718
20240115	77718	77622
20240115	77622	77732
20240115	77732	77636
20240115	77636	77746
20240115	77746	77650
20240115	77650	77760
20240115	77760	77664
20240115	77664	
20240115	36287	77710
20240115	77710	77614
20240115	77614	77724
20240115	77724	77628
20240115	77628	77738
20240115	77738	77642
20240115	77642	77752
20240115	77752	77656
20240115	77656	
20240115	36287	77710
20240115	77710	77614
20240115	77614	77724
20240115	77724	77628
20240115	77628	77738
20240115	77738	77642
20240115	77642	77752
20240115	77752	77656
20240115	77656	
20240115	77502	77410
20240115	77410	77528
20240115	77528	77434
20240115	77434	77552
20240115	77552	77458
20240115	77458	36280
20240115	36280	
20240115	77502	77410
20240115	77410	77528
20240115	77528	77434
20240115	77434	77552
20240115	77552	77458
20240115	77458	36280
20240115	36280	
20240115	77504	77456
20240115	77456	
20240115	77504	77456
20240115	77456	
20240115	77506	
20240115	77506	
20240115	77508	77412
20240115	77412	77530
20240115	77530	77436
20240115	77436	77554
20240115	77554	77464
20240115	77464	
20240115	77508	77412
20240115	77412	77530
20240115	77530	77436
20240115	77436	77554
20240115	77554	77464
20240115	77464	
20240115	77510	77414
20240115	77414	77532
20240115	77532	77438
20240115	77438	77556
20240115	77556	77462
20240115	77462	
20240115	77510	77414
20240115	77414	77532
20240115	77532	77438
20240115	77438	77556
20240115	77556	77462
20240115	77462	
20240115	36278	77706
20240115	77706	77610
20240115	77610	77720
20240115	77720	77624
20240115	77624	77734
20240115	77734	77638
20240115	77638	77748
20240115	77748	77652
20240115	77652	77762
20240115	77762	36548
20240115	36548	
20240115	36278	77706
20240115	77706	77610
20240115	77610	77720
20240115	77720	77624
20240115	77624	77734
20240115	77734	77638
20240115	77638	77748
20240115	77748	77652
20240115	77652	77762
20240115	77762	36548
20240115	36548	
20240115	77512	77418
20240115	77418	77536
20240115	77536	77442
20240115	77442	77560
20240115	77560	77466
20240115	77466	
20240115	77512	77418
20240115	77418	77536
20240115	77536	77442
20240115	77442	77560
20240115	77560	77466
20240115	77466	
20240115	77712	77616
20240115	77616	77726
20240115	77726	77630
20240115	77630	77740
20240115	77740	77644
20240115	77644	77754
20240115	77754	77658
20240115	77658	
20240115	77712	77616
20240115	77616	77726
20240115	77726	77630
20240115	77630	77740
20240115	77740	77644
20240115	77644	77754
20240115	77754	77658
20240115	77658	
20240115	36274	77801
20240115	77801	77800
20240115	77800	77805
20240115	77805	77804
20240115	77804	77873
20240115	77873	36520
20240115	36520	36518
20240115	36518	77855
20240115	77855	77850
20240115	77850	77859
20240115	77859	77854
20240115	77854	77863
20240115	77863	77858
20240115	77858	77867
20240115	77867	77862
20240115	77862	36277
20240115	36277	
20240115	36276	77803
20240115	77803	77802
20240115	77802	77871
20240115	77871	36288
20240115	36288	36526
20240115	36526	77853
20240115	77853	77896
20240115	77896	36517
20240115	36517	
20240115	25562	25511
20240115	25511	25516
20240115	25516	25525
20240115	25525	25530
20240115	25530	25541
20240115	25541	25546
20240115	25546	25555
20240115	25555	25560
20240115	25560	25567
20240115	25567	39500
20240115	39500	
20240115	25506	25519
20240115	25519	25524
20240115	25524	25535
20240115	25535	25540
20240115	25540	25549
20240115	25549	25554
20240115	25554	31591
20240115	31591	31567
20240115	31567	
20240115	28557	28556
20240115	28556	28267
20240115	28267	28272
20240115	28272	28277
20240115	28277	37869
20240115	37869	25558
20240115	25558	
20240115	28265	25486
20240115	25486	25513
20240115	25513	25518
20240115	25518	25529
20240115	25529	25534
20240115	25534	25543
20240115	25543	25548
20240115	25548	25559
20240115	25559	39578
20240115	39578	
20240115	25488	25517
20240115	25517	25522
20240115	25522	25531
20240115	25531	25536
20240115	25536	25547
20240115	25547	25552
20240115	25552	25561
20240115	25561	
20240115	28263	28268
20240115	28268	28273
20240115	28273	28278
20240115	28278	25521
20240115	25521	25526
20240115	25526	28299
20240115	28299	28366
20240115	28366	28371
20240115	28371	28376
20240115	28376	25557
20240115	25557	25478
20240115	25478	
20240115	28275	28280
20240115	28280	28285
20240115	28285	28290
20240115	28290	25533
20240115	25533	25538
20240115	25538	28373
20240115	28373	28378
20240115	28378	28383
20240115	28383	28390
20240115	28390	
20240115	25400	28476
20240115	28476	37879
20240115	37879	28282
20240115	28282	28289
20240115	28289	28294
20240115	28294	25537
20240115	25537	25542
20240115	25542	28377
20240115	28377	
20240115	25400	28476
20240115	28476	37879
20240115	37879	28282
20240115	28282	28289
20240115	28289	28294
20240115	28294	25537
20240115	25537	25542
20240115	25542	28377
20240115	28377	28386
20240115	28386	
20240115	37979	28264
20240115	28264	28269
20240115	28269	28274
20240115	28274	28387
20240115	28387	
20240115	37979	28264
